Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh
11-Aug 09:00:00,294.60277428848224,255.5576775372929,62.743778517957715,275.60311171486046,19.353497615325107,18.999662573621777,15.983891722502905,6.628399883559838,0.0,2071.9948166910535,48.92174410610522,65.9303552229778,24.822086453139395,-5.276407462529429,2.842170943040401E-14,0.0,11.708314548118594,0.0,0.0,6.755459077757852,0.0,1919.1332647454835,40.38779960181544,0.0,0.0,0.0,0.0,401.5614584376473,0.0,1281.5614584376474,1477.184006706023,1477.184006706023,0.0,1477.184006706023,1477.184006706023,0.0,0.0,0.6544356440864122,0.08,
11-Aug 10:00:00,469.41584879842424,327.9364913265418,194.4216793370124,482.4561806015637,20.348841947050825,-13.040331803139452,25.23106668102991,6.803460512051161,0.0,3688.9533414154726,14.099675279563977,217.6242669848561,149.3649846419763,-9.036524724141765,-1.4210854715202004E-14,0.0,18.569414921473296,0.0,0.0,19.8148964167613,0.0,3278.516627894983,36.06130412255817,0.0,0.0,0.0,0.0,2183.806785633108,0.0,3465.3682440707553,1058.6485381393165,1058.6485381393165,0.0,1058.6485381393165,1058.6485381393165,0.0,0.0,0.26792324390320776,0.08,
11-Aug 11:00:00,413.4113564420057,339.1392609529038,93.14915147540349,417.2514425492179,21.18742227566144,-3.840086107212244,20.74085077653058,6.595236501913311,0.0,3193.4067596676387,22.228176449306225,99.71995427773508,113.54848845531946,-8.078876879917233,0.0,0.0,17.198956195405373,0.0,0.0,15.837549229172165,0.0,2932.952511940618,32.90044014604816,0.0,0.0,0.0,0.0,2087.600868106257,0.0,5552.969112177013,812.451203688313,812.451203688313,0.0,812.451203688313,812.451203688313,0.0,0.0,0.23774747033578533,0.08,
11-Aug 12:00:00,386.17112663170616,346.3327906148498,48.20093904088757,389.54683906186744,21.847238580411037,-3.375712430161286,20.073867228782756,6.602194994534786,0.0,2971.911662307723,30.079776901492142,39.025458213425324,102.26903357371964,-7.649079774190378,0.0,0.0,16.27235581378845,0.0,0.0,14.197240889180318,0.0,2777.716876690308,32.46405258176569,0.0,0.0,0.0,0.0,2154.379221426132,0.0,7707.348333603145,590.8736026824101,590.8736026824101,0.0,590.8736026824092,590.8736026824092,0.0,9.094947017729282E-13,0.18520442918926022,0.08,
11-Aug 13:00:00,441.74156714967404,354.0859026593484,107.79307272005558,477.9676403032411,22.31098068611696,-36.226073153567086,21.541687461759736,6.13536055653052,0.0,3687.8799508137477,13.554514157058323,45.596528428736434,173.69932908723277,-9.437664436790143,0.0,0.0,19.719724149107662,0.0,0.0,21.613122849926327,0.0,3423.1343965784768,52.0395706519197,0.0,0.0,0.0,0.0,1092.6516663968553,0.0,8800.0,2278.4431595297015,2278.4431595297015,0.0,640.11306957261,640.11306957261,0.0,1638.3300899570913,0.5820444722565165,0.08,
11-Aug 14:00:00,451.0066628568987,350.15281798279244,133.00145866376317,490.40216772302745,22.566482392836036,-39.39550486612876,22.5512733970304,6.221957583394243,0.0,3780.740991921917,12.356843740772765,96.4139775793004,187.14023668660604,-9.519045936913129,0.0,0.0,19.89721287885959,0.0,0.0,21.98747697632933,0.0,3452.464289996962,74.10383354575534,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,3378.360456451207,3378.360456451207,0.0,812.451203688313,812.451203688313,0.0,2565.909252762894,0.8411434528552556,0.08,
11-Aug 15:00:00,440.99518879956753,300.46985437436757,211.13647723445487,482.54595176564635,22.60704065417347,-41.55076296607882,21.610808086489715,6.321252883581273,0.0,3723.2877656157625,13.353822684859681,119.53839705687162,182.00111421682814,-9.309895974385073,-2.842170943040401E-14,0.0,19.592296981036085,0.0,0.0,21.031858981530466,0.0,3377.0801716690207,72.58507063847796,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,3304.495101030543,3304.495101030543,0.0,1058.6485381393165,1058.6485381393165,0.0,2245.8465628912263,0.8361475101723118,0.08,
11-Aug 16:00:00,324.18895106927897,253.1616056919843,131.20923189855546,339.60433346014315,22.43159143063253,-15.415382390864181,17.641796564826407,7.120714227499011,0.0,2578.5545276494267,41.08861560425765,49.83237704048466,78.63708395296912,-6.57911011771173,0.0,0.0,14.200368204645685,0.0,0.0,10.50309347523569,0.0,2390.8720994895457,52.87694319082613,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,2337.9951562987194,2337.9951562987194,0.0,1378.7050729256218,1378.7050729256218,0.0,959.2900833730976,0.8405950897796333,0.08,
11-Aug 17:00:00,220.05948060003507,171.410130358174,123.4612781489532,219.8258275093042,22.044737604520428,0.2336530907308827,12.729921509366438,9.064908560166055,0.0,1621.87386903173,50.33334302768646,20.602473576138742,23.708936946119895,-4.169883933577863,0.0,0.0,9.391363659443286,0.0,0.0,4.219114427279261,0.0,1517.7885213286402,41.00660887917318,0.0,0.0,0.0,0.0,0.0,82.49415260288498,8717.505847397115,1559.276065052352,1559.276065052352,0.0,1600.282673931525,1559.276065052352,41.00660887917318,0.0,0.8660854863975843,0.08,
11-Aug 18:00:00,104.69522530717055,87.86500323596802,71.99999596756119,94.26765561505512,21.456628224067533,10.427569692115426,6.039778086116483,8.585795693075166,0.0,652.2686502357217,55.74891452700866,5.1158302240284925,-1.41608843607548,-1.6185960537806667,0.0,0.0,3.651030344597608,0.0,0.0,0.635680272176009,0.0,590.1518793577671,45.25264000247355,0.0,0.0,0.0,0.0,0.0,1280.947862469862,7436.557984927253,1825.8471018251557,1825.8471018251557,0.0,1871.0997418276295,1825.8471018251557,45.252640002473775,0.0,2.3649293166014136,0.08,
11-Aug 19:00:00,27.058251960039357,24.92161626486928,27.8555807122074,21.149933320594712,20.952502346088615,5.908318639444644,1.2225023392675878,0.5881069339640475,0.0,158.3890639479036,39.31787899461613,0.0,-1.375877730009394,-0.31586672067928256,0.0,0.0,5.4715763560380095,0.0,0.0,0.02435221185029816,0.0,115.26700083608779,43.7988432393885,0.0,0.0,0.0,0.0,0.0,1657.35380721114,5779.204177716113,1728.8219648078393,1728.8219648078393,0.0,1772.6208080472277,1728.821964807839,43.7988432393885,2.2737367544323206E-13,9.98062490735324,0.08,
11-Aug 20:00:00,0.0,0.0,0.0,0.0,20.600036987265312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02755494178364,0.0,0.0,0.0,0.0,0.0,1477.1840067060225,4302.02017101009,1437.156451764239,1437.156451764239,0.0,1477.184006706023,1437.156451764239,40.027554941784096,0.0,0.0,0.08,
11-Aug 21:00:00,0.0,0.0,0.0,0.0,20.461720807207715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.28023210483958,0.0,0.0,0.0,0.0,0.0,1132.5077384746178,3169.5124325354727,1096.2275063697782,1096.2275063697782,0.0,1132.5077384746178,1096.2275063697782,36.28023210483958,0.0,0.0,0.08,
11-Aug 22:00:00,0.0,0.0,0.0,0.0,20.323404627150122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.035384326327986,0.0,0.0,0.0,0.0,0.0,984.7893378040154,2184.723094731457,949.7539534776874,949.7539534776874,0.0,984.7893378040154,949.7539534776874,35.035384326327986,0.0,0.0,0.08,
11-Aug 23:00:00,0.0,0.0,0.0,0.0,20.185088447092532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.73560013202598,0.0,0.0,0.0,0.0,0.0,541.6341357922083,1643.0889589392489,507.89853566018235,507.89853566018235,0.0,541.6341357922084,507.89853566018235,33.73560013202609,0.0,0.0,0.08,
12-Aug 00:00:00,0.0,0.0,0.0,0.0,21.0842039675657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.28775217988579,0.0,0.0,0.0,0.0,0.0,763.0889589392488,880.0,730.8012067593629,730.8012067593629,0.0,988.7284951552315,730.8012067593629,257.9272883958685,0.0,0.0,0.08,
12-Aug 01:00:00,0.0,0.0,0.0,0.0,21.264027071660333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
12-Aug 02:00:00,0.0,0.0,0.0,0.0,21.443850175754967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
12-Aug 03:00:00,0.0,0.0,0.0,0.0,21.623673279849598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
12-Aug 04:00:00,0.0,0.0,0.0,0.0,21.803496383944232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
12-Aug 05:00:00,1.2519273365351737,1.2519273365351737,0.0,0.0,21.983319488038866,1.2519273365351737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
12-Aug 06:00:00,23.448992418531056,23.448992418531056,0.0,21.091770398238108,22.5733959496806,2.357222020292948,1.2194177686552183,0.5861208811844593,0.0,157.95423801938313,39.300124281771105,0.0,-0.7008007952175797,-0.31271113749168133,8.881784197001252E-16,0.0,5.528060485857628,0.0,0.0,0.023874160981231064,0.0,114.11569102348243,15.416481340096961,0.0,0.0,0.0,0.0,0.0,0.0,880.0,98.69920968338546,98.69920968338546,0.0,642.6735218509004,98.69920968338545,543.974312167515,1.4210854715202004E-14,0.5713695676077403,0.08,
12-Aug 07:00:00,47.791222516709496,47.791222516709496,0.0,41.98571218327843,23.14798406118597,5.805510333431066,2.4271782210117845,1.022638647223267,0.0,315.6089826302053,48.62857662314893,0.0,-0.42529883776111316,-0.7244014486547472,1.7763568394002505E-15,0.0,3.7235775344894666,0.0,0.0,0.12731038869630198,0.0,264.2792183702864,23.822830857304158,0.0,0.0,0.0,0.0,0.0,0.0,880.0,240.45638751298225,240.45638751298225,0.0,790.9827961241853,240.45638751298225,550.526408611203,0.0,0.6992802443257576,0.08,
12-Aug 08:00:00,96.94894338342137,96.94894338342137,0.0,84.66752376497001,23.6920020112412,12.281419618451352,4.894484276611046,2.400390154356708,0.0,633.6819980454784,55.63414266916108,0.0,3.265720350324029,-1.5694876200213497,-3.552713678800501E-15,0.0,3.488641338222294,0.0,0.0,0.5976934849528777,0.0,572.2652878228397,33.454265612190305,0.0,0.0,0.0,0.0,0.0,0.0,880.0,538.8110222106494,538.8110222106494,0.0,1062.8831322918738,538.8110222106494,524.0721100812244,0.0,0.7770269430793526,0.08,
12-Aug 09:00:00,170.36744012350601,162.52666251006076,12.660397800810356,151.63552112697317,24.191170395330687,18.73191899653284,8.776042449093016,4.03021543032167,0.0,1137.011665997504,55.56324880333452,12.912952980354405,16.636008378241733,-2.871982825477819,0.0,0.0,6.497707361647343,0.0,0.0,2.001385713028203,0.0,1046.2723455863754,35.68061591301371,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1010.5917296733617,1010.5917296733617,0.0,1310.0652560806816,1010.5917296733617,299.47352640731987,0.0,0.8137504780756021,0.08,
12-Aug 10:00:00,215.62057043642585,201.90012054334122,18.930314514449357,195.93786034291153,24.632387022107448,19.682710093514316,11.06796442766797,4.715528620004926,0.0,1475.4642681480043,51.93084748118404,21.05341276052532,31.494805120938626,-3.7434250626103998,0.0,0.0,8.378479995170835,0.0,0.0,3.4002439795898387,0.0,1362.9499038732058,38.79705823269419,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1324.1528456405117,1324.1528456405117,0.0,1483.0927427328472,1324.1528456405117,158.9398970923356,0.0,0.825156304201879,0.08,
12-Aug 11:00:00,237.6690778967529,226.78498395589747,13.700226261500047,217.61581924739278,25.004070820226104,20.053258649360117,12.083112427501218,5.150546251224927,0.0,1641.1298950573796,50.210260922253084,14.465006690392997,41.26517069270043,-4.192035999212541,0.0,0.0,9.28835303866849,0.0,0.0,4.264071308567493,0.0,1525.8290684040096,40.10589748372054,0.0,0.0,0.0,0.0,27.231111622743356,0.0,907.2311116227435,1458.3745303539663,1458.3745303539663,0.0,1458.3745303539663,1458.3745303539663,0.0,0.0,0.8182670692052312,0.08,
12-Aug 12:00:00,236.92819617330184,225.52370408566833,13.84804383470593,218.18320015507425,25.29646581875832,18.744996018227596,11.909226623975222,5.123006327105645,0.0,1647.426421400705,50.16825372772293,11.051978515116318,43.25744230095402,-4.2132570751942415,0.0,0.0,9.323171486208423,0.0,0.0,4.307353958789622,0.0,1533.5314784871084,36.08942096231287,0.0,0.0,0.0,0.0,434.5589252329223,0.0,1341.790036855666,1062.8831322918738,1062.8831322918738,0.0,1062.8831322918738,1062.8831322918738,0.0,0.0,0.5948133025616743,0.08,
12-Aug 13:00:00,208.97543903764443,199.15426643346038,12.12338779000379,191.8259679478659,25.501897222300823,17.14947108977853,10.40397559085978,4.58484870395554,0.0,1448.2962065184843,52.27272776287931,5.044028208781469,34.70303367322292,-3.7033500610784413,-7.105427357601002E-15,0.0,8.256994641047868,0.0,0.0,3.3278321026352486,0.0,1348.3949401909958,32.480656869003994,0.0,0.0,0.0,0.0,524.9314871978065,0.0,1866.7215240534724,790.9827961241854,790.9827961241854,0.0,790.9827961241853,790.9827961241853,0.0,1.1368683772161603E-13,0.5034729061674172,0.08,
12-Aug 14:00:00,173.616136235088,164.74557319612833,11.748616586627369,158.4688404843248,25.614972859306523,15.147295750763192,8.648304452663684,3.8615857934439486,0.0,1195.4038024509985,55.09855203629415,8.348545049736913,24.492750588518277,-3.0238275821706835,-7.105427357601002E-15,0.0,6.790714866320627,0.0,0.0,2.218617370681445,0.0,1101.4784501216177,32.223475780461165,0.0,0.0,0.0,0.0,327.70860297473246,0.0,2194.430127028205,741.5463713664241,741.5463713664241,0.0,741.5463713664236,741.5463713664235,1.1368683772161603E-13,5.684341886080801E-13,0.5713614025747731,0.08,
12-Aug 15:00:00,189.64496557084908,179.64031481440415,15.110810828259574,173.97243704277935,25.63272471601503,15.672528528069734,9.607807969643915,4.205918272970517,0.0,1311.6998414533505,53.92950589101548,8.414680168759865,29.30640777453534,-3.3312862077291663,0.0,0.0,7.461068005623098,0.0,0.0,2.692736238913267,0.0,1213.2267295822323,32.480656869003994,0.0,0.0,0.0,0.0,389.763276589043,0.0,2584.1934036172484,790.9827961241854,790.9827961241854,0.0,790.9827961241853,790.9827961241853,0.0,1.1368683772161603E-13,0.5551406832183499,0.08,
12-Aug 16:00:00,149.19726859465035,149.19726859465035,0.0,133.22493098656406,25.55468684099438,15.972337608086292,7.70216689567582,3.5747532340200143,0.0,998.7542089177506,56.431492790270916,0.0,17.206989800543848,-2.525939012423094,-7.105427357601002E-15,0.0,5.673925804929617,0.0,0.0,1.5481457348003551,0.0,920.4195937996291,32.480656869003994,0.0,0.0,0.0,0.0,96.95614080643975,0.0,2681.149544423688,790.9827961241854,790.9827961241854,0.0,790.9827961241853,790.9827961241851,1.1368683772161603E-13,2.2737367544323206E-13,0.724933215171491,0.08,
12-Aug 17:00:00,96.8516810162498,96.8516810162498,0.0,85.25099320313865,25.38290757545251,11.60068781311115,4.928364824540504,2.464545832263794,0.0,637.6576960544783,55.66731107997543,0.0,7.003318673006124,-1.5701282948062791,0.0,0.0,3.460366992011121,0.0,0.0,0.5981824921841591,0.0,572.4986451121077,35.823839842441416,0.0,0.0,0.0,0.0,0.0,490.38448717976604,2190.765057243922,1027.0592924494324,1027.0592924494324,0.0,1062.8831322918738,1027.0592924494324,35.82383984244147,0.0,1.4709995300051755,0.08,
12-Aug 18:00:00,49.130619184474604,49.130619184474604,0.0,42.78315092861266,25.121895788296815,6.347468255861941,2.4731925835762762,1.2079403425235424,0.0,320.2455274405802,48.6944389228827,0.0,1.60670633975359,-0.7313902565524047,-1.7763568394002505E-15,0.0,3.7183287928685367,0.0,0.0,0.12980304614630297,0.0,266.82764059548145,39.04985716527459,0.0,0.0,0.0,0.0,0.0,1117.3922526218428,1073.3728046220792,1345.1700360520497,1345.1700360520497,0.0,1384.2198932173242,1345.1700360520497,39.04985716527459,0.0,3.8390244947321177,0.08,
12-Aug 19:00:00,10.596523092992577,10.596523092992577,0.0,0.0,24.77850252716599,10.596523092992577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65376999773293,0.0,0.0,0.0,0.0,0.0,193.37280462207912,880.0,173.71903462434625,173.71903462434625,0.0,1581.9655922483705,173.71903462434625,1408.2465576240243,0.0,0.0,0.08,
12-Aug 20:00:00,0.0,0.0,0.0,0.0,23.47445992691239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1853.8659284160592,0.0,1853.8659284160592,0.0,0.0,0.08,
12-Aug 21:00:00,0.0,0.0,0.0,0.0,22.170417326658793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1754.9930789005357,0.0,1754.9930789005357,0.0,0.0,0.08,
12-Aug 22:00:00,0.0,0.0,0.0,0.0,20.866374726405194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1458.3745303539663,0.0,1458.3745303539663,0.0,0.0,0.08,
12-Aug 23:00:00,0.0,0.0,0.0,0.0,19.562332126151595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1112.3195570496355,0.0,1112.3195570496355,0.0,0.0,0.08,
13-Aug 00:00:00,0.0,0.0,0.0,0.0,15.22970459338935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,988.7284951552315,0.0,988.7284951552315,0.0,0.0,0.08,
13-Aug 01:00:00,0.0,0.0,0.0,0.0,14.465624931141658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
13-Aug 02:00:00,0.0,0.0,0.0,0.0,13.701545268893973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
13-Aug 03:00:00,0.0,0.0,0.0,0.0,12.93746560664628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
13-Aug 04:00:00,0.0,0.0,0.0,0.0,12.173385944398591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
13-Aug 05:00:00,2.075812367807914,2.075812367807914,0.0,0.0,12.01761805021195,2.075812367807914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
13-Aug 06:00:00,51.22793548326784,51.22793548326784,0.0,43.01208440198843,12.460875148050672,8.21585108127941,2.486064337734237,1.1961614479629055,0.0,322.11154206742566,48.738757580275276,0.0,-11.41164129463239,-0.7721769713731995,3.552713678800501E-15,0.0,3.7120082019381346,0.0,0.0,0.14465760451902834,0.0,281.6999369466988,24.91334388538589,0.0,0.0,0.0,0.0,0.0,0.0,880.0,256.78659306131294,256.78659306131294,0.0,642.6735218509004,256.78659306131294,385.8869287895875,0.0,0.7289509747124471,0.08,
13-Aug 07:00:00,112.92383732186732,107.41542255929916,16.77852090800162,94.53126814555843,13.48482757635702,18.392569176308896,6.1438141596521065,4.10168803302839,0.0,690.30042315407,56.16962179103558,4.478961599151063,-19.97008404654149,-1.7732011171091866,0.0,0.0,4.176717182681109,0.0,0.0,0.7629125484435181,0.0,646.4554951964095,32.0621611660593,0.0,0.0,0.0,0.0,0.0,0.0,880.0,614.3933340303502,614.3933340303502,0.0,790.9827961241853,614.3933340303502,176.58946209383504,0.0,0.7935740833434368,0.08,
13-Aug 08:00:00,239.92605376319833,197.41889255730746,88.17665751464558,212.25825541417132,14.454272395933224,27.66779834902701,13.90151973798157,8.475289571363513,0.0,1555.129043598527,50.83325095051164,61.020577019482985,-20.16671779165472,-3.994864601699072,0.0,0.0,9.311218401724716,0.0,0.0,3.872346310470006,0.0,1454.253233309691,36.08942096231287,0.0,0.0,0.0,0.0,355.28068005550483,0.0,1235.280680055505,1062.8831322918736,1062.8831322918736,0.0,1062.8831322918738,1062.8831322918736,1.1368683772161603E-13,0.0,0.6114168308529775,0.08,
13-Aug 09:00:00,267.16353785768695,242.3600988647718,40.246093269801456,249.28763922121564,15.343749921514458,17.875898636471305,14.44505633540022,6.1044885024799935,0.0,1873.3649929995167,49.93509168577142,42.93357870805751,-9.49208794500073,-4.887144426581414,0.0,0.0,11.067839275054567,0.0,0.0,5.795436082049556,0.0,1778.012279620166,38.62146622157955,0.0,0.0,0.0,0.0,429.3255573179012,0.0,1664.6062373734062,1310.0652560806852,1310.0652560806852,0.0,1310.0652560806816,1310.0652560806816,0.0,3.637978807091713E-12,0.641665440513916,0.08,
13-Aug 10:00:00,302.2352423059446,277.4234652695574,34.37330657710215,290.9489462960687,16.129900579255835,11.286296009875912,16.35199056777964,5.847369182248654,0.0,2201.059113812071,47.75308144994247,39.558143226715146,5.8151761332993095,-5.755921679964667,1.4210854715202004E-14,0.0,12.777221494975592,0.0,0.0,8.039131699764463,0.0,2092.872281487338,40.43764012198561,0.0,0.0,0.0,0.0,569.3418986325047,0.0,2233.948136005911,1483.0927427328477,1483.0927427328477,0.0,1483.0927427328472,1483.092742732847,1.1368683772161603E-13,6.821210263296962E-13,0.6223977100874979,0.08,
13-Aug 11:00:00,377.65625350472607,337.8753820028855,50.260670346834246,376.5090246563414,16.792078378882664,1.1472288483846569,20.201514045252864,6.531300519652111,0.0,2864.6671606488644,33.54478304879292,73.19388324006952,43.08763669156175,-7.41420170788504,0.0,0.0,16.071435998286034,0.0,0.0,13.338683413486873,0.0,2692.8449399645524,40.22342642729895,0.0,0.0,0.0,0.0,1194.2469831832861,0.0,3428.195119189197,1458.3745303539672,1458.3745303539672,0.0,1458.3745303539663,1458.374530353966,2.2737367544323206E-13,1.1368683772161603E-12,0.47294446339178975,0.08,
13-Aug 12:00:00,368.6529267143076,332.9680509730822,43.49044032943311,371.40075962057995,17.312893121357895,-2.747832906272322,19.262952353124838,6.409854526548236,0.0,2831.5119329480267,34.638727483242334,35.82056323149098,46.25634748503063,-7.41420587834264,0.0,0.0,16.02535503154229,0.0,0.0,13.338704810071004,0.0,2692.8464407849924,36.08942096231287,0.0,0.0,0.0,0.0,1593.8738875308063,0.0,5022.069006720004,1062.8831322918736,1062.8831322918736,0.0,1062.8831322918738,1062.8831322918736,2.2737367544323206E-13,0.0,0.3494291987455678,0.08,
13-Aug 13:00:00,291.0498713724983,269.5635349744064,26.62666926755881,289.4469432015336,17.678667102538984,1.6029281709646739,15.230758152827345,5.431939630436328,0.0,2201.3429699756307,47.80807154415217,11.475720060412272,17.680998356132015,-5.801040367297485,1.4210854715202004E-14,0.0,12.799486318649897,0.0,0.0,8.165666036868572,0.0,2109.214068026713,32.480656869003994,0.0,0.0,0.0,0.0,1285.7506150335234,0.0,6307.819621753527,790.9827961241854,790.9827961241854,0.0,790.9827961241853,790.9827961241853,0.0,1.1368683772161603E-13,0.33366798243864876,0.08,
